date,ticker,open,high,low,close,volume,rv20_yz,rv60_yz,rv20_c2c,rv20_pctile
2026-05-20,SMCI,31.09,33.96,30.87,33.46,38111000,0.912346,0.982666,1.084403,86.11
2026-05-21,SMCI,32.95,33.8,32.26,33.46,28075500,0.838594,0.982039,1.027065,75.79
2026-05-22,SMCI,33.8,35.94,33.68,35.58,39441000,0.828448,0.979641,1.009277,75.4
2026-05-26,SMCI,36.0,37.91,35.43,37.1,43169000,0.825564,0.981451,0.994748,75.4
2026-05-27,SMCI,38.29,38.82,36.76,38.19,35758000,0.827679,0.982241,0.986584,75.79
2026-05-28,SMCI,38.0,43.55,37.61,41.3,74574100,0.869868,0.994413,0.989741,80.56
2026-05-29,SMCI,44.5,48.34,44.17,46.09,93235100,0.922138,1.012655,1.035905,88.89
2026-06-01,SMCI,45.8,48.08,45.66,46.88,50422400,0.922636,1.011289,1.027185,89.29
2026-06-02,SMCI,48.76,51.4,48.56,50.17,54883700,0.932368,1.014235,1.037169,90.48
2026-06-03,SMCI,49.47,50.02,45.66,47.42,51041900,0.956628,1.016829,1.075718,91.27
2026-06-04,SMCI,45.24,47.84,45.21,46.9,32738400,0.867208,1.022766,0.804745,80.16
2026-06-05,SMCI,45.0,45.26,41.04,41.64,49259600,0.87647,1.02822,0.923736,83.33
2026-06-08,SMCI,43.81,44.74,42.18,43.99,31631100,0.884217,1.036731,0.926242,85.32
2026-06-09,SMCI,44.9,44.95,38.04,40.64,51851100,0.942118,1.058941,0.953836,91.27
2026-06-10,SMCI,35.6,36.51,29.14,29.27,191345400,1.107724,1.110825,1.532311,91.67
2026-06-11,SMCI,29.3,32.05,28.61,31.97,251249200,1.125476,1.115514,1.565854,91.67
2026-06-12,SMCI,30.76,31.81,29.45,30.46,84317400,1.136163,1.121321,1.570123,91.67
2026-06-15,SMCI,31.73,32.07,30.72,30.85,61776800,1.136888,1.123897,1.55581,91.67
2026-06-16,SMCI,30.69,30.75,29.12,29.22,54280800,1.127876,0.911951,1.567546,90.87
2026-06-17,SMCI,29.77,29.84,27.71,27.78,53631200,1.124073,0.900783,1.576646,90.08
2026-06-18,SMCI,28.44,30.91,28.28,30.66,68325300,1.122132,0.901446,1.583295,89.68
2026-06-22,SMCI,32.33,36.8,32.27,35.46,128512300,1.160935,0.917167,1.670399,91.67
2026-06-23,SMCI,33.25,34.41,32.81,33.32,60658800,1.185826,0.922307,1.670613,91.67
2026-06-24,SMCI,33.45,33.98,31.39,32.45,51833500,1.189176,0.925887,1.663726,91.67
2026-06-25,SMCI,33.34,33.68,31.36,31.68,46077500,1.186654,0.926969,1.65929,91.27
2026-06-26,SMCI,30.97,31.71,30.28,30.63,48554500,1.14915,0.928581,1.628171,90.08
2026-06-29,SMCI,31.0,31.22,27.75,28.15,91157900,1.108975,0.934463,1.576011,87.3
2026-06-30,SMCI,28.42,29.91,28.17,29.33,56264000,1.110866,0.933777,1.586726,87.3
2026-07-01,SMCI,28.28,28.63,27.48,27.65,52034200,1.098822,0.935638,1.553476,86.11
2026-07-02,SMCI,28.05,29.22,26.7,27.22,42742400,1.10189,0.942538,1.550954,86.11
2026-07-06,SMCI,27.5,27.74,26.74,27.19,30951900,1.086746,0.934449,1.552773,85.32
2026-07-07,SMCI,26.58,26.97,25.41,26.25,38985400,1.077693,0.937861,1.515176,84.92
2026-07-08,SMCI,26.14,28.22,26.03,28.17,37264400,1.059263,0.936885,1.526864,84.52
2026-07-09,SMCI,28.75,29.12,28.19,28.24,33573100,0.996726,0.935124,1.51395,84.13
2026-07-10,SMCI,28.3,29.0,27.91,28.31,25067100,0.799598,0.931214,0.975042,62.7
2026-07-13,SMCI,27.64,28.24,27.22,27.66,22796300,0.779987,0.932034,0.917298,61.11
2026-07-14,SMCI,27.96,28.13,27.32,27.65,22413500,0.748241,0.927575,0.904479,57.94
2026-07-15,SMCI,28.11,28.35,26.17,26.89,25550600,0.751487,0.931264,0.905503,57.94
2026-07-16,SMCI,26.52,26.72,24.65,24.68,36021900,0.758979,0.932584,0.933815,58.33
2026-07-17,SMCI,24.33,25.17,23.38,24.18,32264800,0.770496,0.9349,0.921861,58.73
2026-07-20,SMCI,24.35,24.54,23.77,23.83,24919400,0.751519,0.934634,0.833216,57.14
2026-07-21,SMCI,24.4,25.54,24.33,25.5,51156400,0.683705,0.911846,0.666737,48.41
2026-07-22,SMCI,28.89,32.28,28.5,30.56,163015100,0.822847,0.955133,0.945974,68.25
2026-07-23,SMCI,30.33,32.59,30.18,31.2,86788900,0.828675,0.957503,0.946158,69.44
2026-07-24,SMCI,30.62,31.33,29.28,30.1,49701600,0.833624,0.958476,0.950758,69.84
2026-07-27,SMCI,30.6,30.94,28.5,29.81,35912300,0.845132,0.961438,0.94412,71.03
2026-07-28,SMCI,28.64,28.87,27.13,28.45,36449800,0.853982,0.968006,0.908926,71.43
2026-07-29,SMCI,28.02,28.07,25.68,25.7,40892200,0.854505,0.968845,0.964025,71.43
2026-07-30,SMCI,26.84,28.17,26.65,27.73,38544900,0.857573,0.972816,0.985609,71.43
2026-07-31,SMCI,28.65,29.3,27.21,28.4,34956100,0.855681,0.979029,0.987186,71.03
2026-08-03,SMCI,28.0,28.93,27.44,28.64,24010900,0.863189,0.944612,0.987352,71.83
2026-08-04,SMCI,29.65,31.84,29.07,31.69,56404600,0.867746,0.945447,1.035635,73.41
2026-08-05,SMCI,31.71,31.78,30.29,30.32,35605000,0.860441,0.938314,1.02581,71.03
2026-08-06,SMCI,30.0,30.94,29.33,29.38,26698000,0.869809,0.935186,1.033396,73.81
2026-08-07,SMCI,29.94,31.34,29.68,31.13,32380700,0.872023,0.931406,1.052276,75.79
2026-08-10,SMCI,32.0,33.39,31.43,31.46,56320400,0.877416,0.936926,1.047184,76.98
2026-08-11,SMCI,32.02,32.36,30.92,31.6,95520500,0.881629,0.935118,1.046909,78.17
2026-08-12,SMCI,34.99,38.15,33.94,37.61,165736400,0.953282,0.959822,1.193719,83.33
2026-08-13,SMCI,38.28,42.31,38.2,39.16,122775700,0.981777,0.970167,1.132412,83.73
2026-08-14,SMCI,39.16,40.6,38.73,39.84,61990900,0.967413,0.967319,1.121034,83.33
2026-08-17,SMCI,39.31,39.51,37.68,38.28,55467000,0.976486,0.964254,1.136411,83.33
2026-08-18,SMCI,37.1,38.16,36.22,37.41,52260100,0.995718,0.966793,1.135415,83.73
2026-08-19,SMCI,37.15,37.69,35.72,36.58,35466200,0.870548,0.967169,0.968108,74.6
2026-08-20,SMCI,36.9,38.74,35.58,36.5,51286600,0.871305,0.970394,0.967841,74.6
2026-08-21,SMCI,37.16,37.67,36.42,37.24,36409900,0.855734,0.967034,0.954594,69.84
2024-08-22,XLE,44.445,44.73,44.355,44.53,19595400,,,,
2024-08-23,XLE,44.74,45.27,44.685,45.195,20734600,,,,
2024-08-26,XLE,45.695,46.0,45.265,45.6,19514800,,,,
2024-08-27,XLE,45.6,45.725,45.095,45.175,16627200,,,,
2024-08-28,XLE,44.9,45.165,44.685,44.885,17049000,,,,
2024-08-29,XLE,45.15,45.64,44.725,45.47,22498800,,,,
2024-08-30,XLE,45.01,45.655,44.905,45.64,28085000,,,,
2024-09-03,XLE,44.895,44.965,44.225,44.505,38194200,,,,
2024-09-04,XLE,44.55,44.835,43.805,43.89,30114000,,,,
2024-09-05,XLE,44.205,44.24,43.51,43.55,24991200,,,,
2024-09-06,XLE,43.645,43.91,42.83,43.005,35912000,,,,
2024-09-09,XLE,43.135,43.715,43.07,43.315,32824400,,,,
2024-09-10,XLE,43.38,43.435,42.205,42.57,49326800,,,,
2024-09-11,XLE,42.565,42.585,41.51,42.175,48125800,,,,
2024-09-12,XLE,42.34,42.72,42.025,42.555,31762000,,,,
2024-09-13,XLE,42.77,43.115,42.67,42.795,26195400,,,,
2024-09-16,XLE,43.155,43.555,42.96,43.285,26875000,,,,
2024-09-17,XLE,43.3,43.9,43.205,43.87,25034600,,,,
2024-09-18,XLE,43.805,44.495,43.745,43.955,28209600,,,,
2024-09-19,XLE,44.7,44.98,44.235,44.48,37806800,,,,
2024-09-20,XLE,44.295,44.485,43.89,44.38,27961600,0.211854,,0.188097,
2024-09-23,XLE,44.1,44.78,43.95,44.56,26630200,0.215613,,0.180439,
2024-09-24,XLE,45.07,45.07,44.385,44.45,34627400,0.213782,,0.176873,
2024-09-25,XLE,44.335,44.47,43.49,43.58,27633600,0.216091,,0.186759,
2024-09-26,XLE,42.715,43.29,42.585,42.725,46896400,0.230538,,0.196926,
2024-09-27,XLE,42.955,43.66,42.93,43.595,30489600,0.227346,,0.20587,
2024-09-30,XLE,43.515,43.98,43.265,43.9,22806600,0.225078,,0.207404,
2024-10-01,XLE,43.505,45.08,43.45,44.9,66114200,0.225188,,0.20563,
2024-10-02,XLE,45.53,45.645,44.855,45.36,41925200,0.229334,,0.201062,
2024-10-03,XLE,45.52,46.22,45.175,46.16,44726000,0.231967,,0.205306,
2024-10-04,XLE,46.55,46.735,46.125,46.59,35945600,0.229864,,0.197946,
2024-10-07,XLE,46.755,47.105,46.6,46.755,32519400,0.228377,,0.197592,
2024-10-08,XLE,46.15,46.2,45.315,45.535,39759800,0.229916,,0.212577,
2024-10-09,XLE,45.195,45.93,45.105,45.81,31519600,0.223931,,0.207343,
2024-10-10,XLE,46.065,46.375,45.73,46.12,26047400,0.223615,,0.206804,
2024-10-11,XLE,46.105,46.57,46.015,46.405,26414600,0.222734,,0.206868,
2024-10-14,XLE,46.08,46.46,46.01,46.385,22198600,0.220684,,0.205558,
2024-10-15,XLE,45.15,45.45,44.865,44.89,37839200,0.241106,,0.238583,
2024-10-16,XLE,45.145,45.255,44.985,45.105,19877000,0.238468,,0.23892,
2024-10-17,XLE,45.1,45.47,45.05,45.32,21433400,0.226399,,0.236058,
2024-10-18,XLE,45.235,45.365,44.85,45.17,24015200,0.225402,,0.236278,
2024-10-21,XLE,45.47,45.615,44.955,45.035,21162000,0.22561,,0.236349,
2024-10-22,XLE,45.2,45.35,44.975,45.14,17956400,0.220729,,0.236154,
2024-10-23,XLE,45.015,45.19,44.645,44.905,19813200,0.218464,,0.224746,
2024-10-24,XLE,45.0,45.135,44.6,44.9,17046600,0.204888,,0.210389,
2024-10-25,XLE,45.14,45.26,44.755,44.885,19104600,0.204871,,0.199866,
2024-10-28,XLE,43.93,44.63,43.89,44.6,24228000,0.216493,,0.200594,
2024-10-29,XLE,44.5,44.535,43.825,43.92,23791600,0.208041,,0.191006,
2024-10-30,XLE,44.075,44.365,43.905,44.02,19364200,0.197757,,0.186817,
2024-10-31,XLE,44.3,44.63,44.18,44.295,31623200,0.194752,,0.175583,
2024-11-01,XLE,44.895,45.055,43.925,44.015,26304600,0.201235,,0.1709,
2024-11-04,XLE,44.315,44.855,44.255,44.785,25811800,0.202393,,0.184241,
2024-11-05,XLE,45.005,45.2,44.805,45.085,20876600,0.19594,,0.162566,
2024-11-06,XLE,46.325,47.135,46.025,46.78,50053200,0.220274,,0.209252,
2024-11-07,XLE,46.75,46.75,46.21,46.565,26138000,0.219618,,0.209032,
2024-11-08,XLE,46.57,46.945,46.385,46.875,22336800,0.21963,,0.20921,
2024-11-11,XLE,46.885,47.3,46.665,47.14,20909400,0.218783,,0.209958,
2024-11-12,XLE,47.275,47.425,46.84,46.89,18500400,0.19019,,0.17069,
2024-11-13,XLE,47.03,47.45,46.465,47.255,23676200,0.196325,,0.171615,
2024-11-14,XLE,47.57,47.59,47.135,47.435,18011000,0.197034,,0.17147,
2024-11-15,XLE,47.39,47.845,47.195,47.365,28080400,0.197791,0.213312,0.170797,
2024-11-18,XLE,47.74,48.09,47.53,47.995,23892600,0.197799,0.213745,0.173707,
2024-11-19,XLE,47.61,47.975,47.465,47.69,23796400,0.202549,0.212934,0.176992,
2024-11-20,XLE,47.865,48.205,47.715,48.17,17917600,0.20065,0.212788,0.176155,
2024-11-21,XLE,48.39,48.925,48.27,48.56,33541000,0.201276,0.212786,0.176317,
2024-11-22,XLE,48.495,48.96,48.45,48.635,21555600,0.202066,0.211428,0.175841,
2024-11-25,XLE,48.625,48.87,47.56,47.675,32950600,0.186542,0.211642,0.19229,
2024-11-26,XLE,47.74,47.84,47.39,47.61,24932800,0.18462,0.207823,0.180281,
2024-11-27,XLE,47.565,47.965,47.5,47.56,15595600,0.185799,0.206714,0.181096,
2024-11-29,XLE,47.665,47.845,47.58,47.765,13636400,0.184201,0.205902,0.180892,
2024-12-02,XLE,47.75,47.83,46.835,47.26,22190000,0.181435,0.205671,0.184671,
2024-12-03,XLE,47.565,47.65,47.05,47.255,17886600,0.181833,0.205368,0.177648,
2024-12-04,XLE,47.235,47.235,45.84,46.115,32518000,0.188781,0.205001,0.201122,
2024-12-05,XLE,46.285,46.6,46.1,46.295,22662400,0.158754,0.20189,0.15117,
2024-12-06,XLE,46.2,46.205,45.425,45.51,26206600,0.158112,0.201388,0.161783,
2024-12-09,XLE,45.89,46.135,45.395,45.435,23627800,0.160905,0.202136,0.159149,
2024-12-10,XLE,45.695,45.76,45.06,45.125,23299800,0.160035,0.201555,0.157825,
2024-12-11,XLE,45.22,45.37,44.98,45.2,23147600,0.159739,0.201236,0.157931,
2024-12-12,XLE,45.12,45.2,44.79,44.835,21746200,0.152232,0.199698,0.15517,
2024-12-13,XLE,44.945,44.96,44.485,44.61,22346000,0.150214,0.196202,0.153473,0.0
2024-12-16,XLE,44.485,44.485,43.595,43.63,25036200,0.148455,0.195704,0.167617,0.0
2024-12-17,XLE,43.3,43.385,42.9,43.305,32011600,0.150482,0.195421,0.154866,3.23
2024-12-18,XLE,43.185,43.39,42.025,42.025,39241200,0.153011,0.196317,0.178301,6.35
2024-12-19,XLE,42.47,42.605,41.63,41.66,49981400,0.157784,0.19719,0.167615,7.81
2024-12-20,XLE,41.655,42.215,41.545,42.07,35704800,0.157914,0.191528,0.16981,9.23
2024-12-23,XLE,41.655,42.105,41.375,41.965,34445400,0.165354,0.193291,0.167651,18.18
2024-12-24,XLE,42.085,42.4,41.81,42.32,15024200,0.162804,0.193058,0.16968,17.91
2024-12-26,XLE,42.335,42.36,42.025,42.285,15386400,0.162959,0.188819,0.169884,19.12
2024-12-27,XLE,42.25,42.74,42.07,42.28,20369800,0.165428,0.186635,0.170271,21.74
2024-12-30,XLE,42.285,42.515,41.925,42.275,23545400,0.168043,0.185345,0.167464,22.86
2024-12-31,XLE,42.375,42.95,42.29,42.83,21165000,0.165314,0.184572,0.179622,19.72
2025-01-02,XLE,43.18,43.65,43.04,43.33,34887000,0.167903,0.185487,0.188384,23.61
2025-01-03,XLE,43.585,43.88,43.41,43.735,22120800,0.162822,0.182793,0.178469,17.81
2025-01-06,XLE,43.935,44.285,43.425,43.535,22835200,0.166476,0.1826,0.176876,24.32
2025-01-07,XLE,43.855,44.305,43.59,43.97,25035800,0.169983,0.183135,0.174462,28.0
2025-01-08,XLE,43.7,44.035,43.545,44.015,28483800,0.169056,0.18368,0.174734,27.63
2025-01-10,XLE,44.585,45.1,43.96,44.195,34075800,0.181412,0.187015,0.174677,29.87
2025-01-13,XLE,44.395,45.39,44.395,45.125,48896200,0.186106,0.17832,0.191084,37.18
2025-01-14,XLE,45.045,45.65,44.98,45.61,31173000,0.187174,0.178849,0.192261,39.24
2025-01-15,XLE,45.89,46.405,45.7,46.285,34657800,0.18944,0.179573,0.196938,41.25
2025-01-16,XLE,46.13,46.665,46.075,46.62,25230600,0.188319,0.179516,0.175834,39.51
2025-01-17,XLE,46.62,47.145,46.455,46.98,23899600,0.18509,0.179534,0.171682,34.15
2025-01-21,XLE,46.86,47.0,46.495,46.74,49302000,0.177814,0.179987,0.121591,27.71
2025-01-22,XLE,46.595,46.65,45.86,45.89,35880200,0.173149,0.17992,0.139783,27.38
2025-01-23,XLE,46.24,46.41,45.775,46.1,29359200,0.174921,0.180505,0.13855,28.24
2025-01-24,XLE,46.165,46.355,45.6,45.655,29156800,0.168559,0.180803,0.145604,24.42
2025-01-27,XLE,45.5,45.58,44.865,45.18,31993400,0.170716,0.174926,0.153572,27.59
2025-01-28,XLE,45.315,45.475,44.525,44.75,37401800,0.174694,0.175699,0.159672,29.55
2025-01-29,XLE,44.64,45.08,44.575,44.85,20681800,0.172526,0.176008,0.159314,28.09
2025-01-30,XLE,45.125,45.315,44.8,45.08,39092600,0.17186,0.176021,0.159059,27.78
2025-01-31,XLE,44.955,45.055,43.715,43.82,44537400,0.177677,0.175167,0.189981,32.97
2025-02-03,XLE,43.815,44.275,43.415,44.095,39816400,0.17909,0.176308,0.186999,34.78
2025-02-04,XLE,43.89,45.115,43.815,45.02,40279800,0.184545,0.178615,0.197949,39.78
2025-02-05,XLE,45.005,45.18,44.755,45.115,21772000,0.180285,0.1684,0.196666,35.11
2025-02-06,XLE,45.32,45.43,44.045,44.285,41309600,0.184558,0.170645,0.206757,41.05
2025-02-07,XLE,44.45,44.685,44.22,44.28,22568400,0.183097,0.170577,0.206748,38.54
2025-02-10,XLE,44.675,45.33,44.675,45.255,25871400,0.172093,0.170993,0.220152,26.8
2025-02-11,XLE,45.47,45.925,45.18,45.62,26226800,0.170708,0.171951,0.209439,24.49
2025-02-12,XLE,45.245,45.555,44.44,44.52,38798800,0.178693,0.172817,0.223475,34.34
2025-02-13,XLE,44.45,44.955,44.16,44.855,31550400,0.179158,0.173494,0.21808,36.0
2025-02-14,XLE,45.025,45.665,45.025,45.035,25885800,0.1833,0.174395,0.21666,41.58
2025-02-18,XLE,45.25,45.95,44.99,45.65,29574800,0.187029,0.175429,0.221005,50.0
2025-02-19,XLE,45.84,46.44,45.815,46.01,24531200,0.188937,0.175131,0.222926,53.4
2025-02-20,XLE,45.915,46.51,45.72,46.43,28332200,0.190152,0.175937,0.215401,54.81
2025-02-21,XLE,46.15,46.275,45.44,45.465,31276600,0.190158,0.176268,0.227892,55.24
2025-02-24,XLE,45.545,45.72,45.235,45.475,26295200,0.189107,0.176042,0.225399,52.83
2025-02-25,XLE,45.465,45.675,44.455,44.82,26608600,0.193657,0.176712,0.228284,57.01
2025-02-26,XLE,44.875,44.995,44.36,44.565,24305600,0.191162,0.177102,0.226635,56.48
2025-02-27,XLE,44.875,45.355,44.49,44.805,30048000,0.195491,0.178608,0.227356,58.72
2025-02-28,XLE,44.66,45.535,44.38,45.5,26627200,0.199848,0.181137,0.233302,64.55
2025-03-03,XLE,45.675,45.935,43.505,43.91,49501800,0.218556,0.18834,0.246184,78.38
2025-03-04,XLE,43.265,44.19,42.715,43.485,50677000,0.234698,0.195676,0.247419,97.32
2025-03-05,XLE,42.855,43.075,42.015,42.85,56510800,0.244298,0.199668,0.238496,99.12
2025-03-06,XLE,42.645,43.245,42.31,42.98,47104200,0.24866,0.20136,0.238753,99.12
2025-03-07,XLE,43.175,44.03,43.175,43.715,44849200,0.245884,0.202424,0.240188,98.26
2025-03-10,XLE,43.955,44.645,43.63,44.04,40045400,0.251261,0.203648,0.241888,99.14
2025-03-11,XLE,44.22,44.41,43.455,43.69,30230200,0.252349,0.204581,0.228606,99.15
2025-03-12,XLE,43.72,44.295,43.555,43.89,32240400,0.252104,0.205566,0.226962,98.31
2025-03-13,XLE,43.735,44.365,43.325,43.59,30742000,0.252547,0.208154,0.211967,99.16
2025-03-14,XLE,43.83,44.94,43.63,44.88,32023200,0.25589,0.210301,0.236138,99.17
2025-03-17,XLE,44.845,45.805,44.845,45.595,29761600,0.254303,0.210771,0.242406,98.35
2025-03-18,XLE,45.85,45.955,45.31,45.67,30806600,0.252737,0.210462,0.237608,97.54
2025-03-19,XLE,45.73,46.62,45.72,46.415,31742600,0.252225,0.208981,0.243025,95.12
2025-03-20,XLE,46.16,46.74,45.965,46.585,33163600,0.252901,0.208038,0.241219,97.58
2025-03-21,XLE,46.43,46.54,45.97,46.26,36975600,0.251898,0.208094,0.22977,92.8
2025-03-24,XLE,46.11,46.7,46.035,46.425,23824600,0.252685,0.206715,0.229951,96.03
2025-03-25,XLE,46.63,47.02,46.475,46.615,22292000,0.248295,0.206677,0.222638,89.76
2025-03-26,XLE,47.05,47.41,46.775,46.89,25564600,0.250906,0.20788,0.221139,90.62
2025-03-27,XLE,46.75,46.925,46.25,46.435,19147800,0.247573,0.207535,0.225054,88.37
2025-03-28,XLE,46.41,46.585,45.985,46.215,22248800,0.244341,0.207358,0.220208,86.92
2025-03-31,XLE,46.115,47.0,46.05,46.725,28813800,0.224034,0.208106,0.175808,74.05
2025-04-01,XLE,46.75,47.045,46.245,47.0,27121200,0.207974,0.208261,0.169305,60.61
2025-04-02,XLE,46.6,47.105,46.49,47.065,33960600,0.193131,0.208813,0.154883,46.62
2025-04-03,XLE,44.825,45.17,43.355,43.37,75657800,0.266893,0.23424,0.343969,99.25
2025-04-04,XLE,41.825,42.295,39.38,39.38,100752000,0.314529,0.254095,0.480476,99.26
2025-04-07,XLE,38.105,40.79,37.49,39.125,113906800,0.380142,0.285792,0.478159,99.26
2025-04-08,XLE,40.33,40.54,37.61,38.22,90538400,0.422765,0.30139,0.482158,99.27
2025-04-09,XLE,37.475,41.605,37.245,41.18,118962400,0.462807,0.320974,0.561401,99.28
2025-04-10,XLE,40.11,40.11,37.74,38.49,79046600,0.482147,0.332704,0.606218,99.28
2025-04-11,XLE,38.67,39.74,37.91,39.445,41916800,0.49081,0.33775,0.602829,99.29
2025-04-14,XLE,40.38,40.38,39.19,39.585,32748200,0.504427,0.34344,0.598379,99.29
2025-04-15,XLE,39.55,40.26,39.505,39.525,22167000,0.50542,0.344661,0.597873,99.3
2025-04-16,XLE,39.77,40.525,39.67,39.85,27331400,0.50871,0.346447,0.594386,99.3
2025-04-17,XLE,40.175,41.38,40.155,40.75,47908800,0.515123,0.349244,0.602727,99.31
2025-04-21,XLE,40.105,40.205,39.245,39.685,31012000,0.518742,0.35098,0.606813,99.31
2025-04-22,XLE,40.2,40.995,40.025,40.695,22097400,0.524386,0.352968,0.616854,99.32
2025-04-23,XLE,41.05,41.49,40.37,40.62,43216200,0.528259,0.354718,0.615852,99.32
2025-04-24,XLE,41.0,41.39,40.645,41.27,21219000,0.529028,0.355273,0.619609,99.32
2025-04-25,XLE,40.9,41.23,40.74,41.195,17664800,0.528981,0.355598,0.619677,98.66
2025-04-28,XLE,41.15,41.6,41.095,41.485,16436800,0.528705,0.355186,0.621393,98.0
2025-04-29,XLE,41.02,41.515,40.94,41.365,19843400,0.528182,0.354882,0.61849,96.69
2025-04-30,XLE,40.7,40.76,39.755,40.25,37814200,0.530462,0.356826,0.621193,99.34
2025-05-01,XLE,39.92,40.93,39.92,40.4,36314400,0.533462,0.357708,0.621704,99.35
2025-05-02,XLE,40.89,41.195,40.16,40.99,32038800,0.511286,0.36063,0.560349,92.86
2025-05-05,XLE,40.475,40.53,40.025,40.25,29530200,0.482513,0.359902,0.443457,89.68
2025-05-06,XLE,40.43,40.61,40.035,40.26,22995400,0.425906,0.360151,0.442571,87.82
2025-05-07,XLE,40.35,40.48,39.97,40.275,22446200,0.385083,0.359737,0.432817,86.62
2025-05-08,XLE,40.645,41.36,40.58,40.805,30565800,0.336705,0.360794,0.342872,85.44
2025-05-09,XLE,41.3,41.42,40.88,41.215,19993200,0.30001,0.361035,0.235186,84.28
2025-05-12,XLE,42.74,42.935,41.98,42.29,32610000,0.309774,0.369774,0.236696,84.38
2025-05-13,XLE,42.5,43.225,42.33,42.885,29031600,0.29764,0.369862,0.239609,83.23
2025-05-14,XLE,42.6,42.79,42.46,42.625,21332600,0.29376,0.369015,0.241543,82.72
2025-05-15,XLE,42.085,42.83,41.98,42.805,29721600,0.293859,0.369481,0.240991,82.82
2025-05-16,XLE,42.9,42.925,42.305,42.74,21725800,0.286495,0.369757,0.231036,81.71
2025-05-19,XLE,42.385,42.43,41.875,42.185,24787000,0.277933,0.369927,0.213013,81.21
2025-05-20,XLE,42.155,42.25,41.755,41.795,22782200,0.270918,0.369816,0.200362,80.72
2025-05-21,XLE,41.545,41.625,41.02,41.025,25698400,0.264303,0.3687,0.212349,79.64
2025-05-22,XLE,40.81,41.1,40.36,40.865,23732200,0.262789,0.369164,0.204824,79.17
2025-05-23,XLE,40.505,41.1,40.49,40.995,23511000,0.262863,0.368368,0.205162,79.29
2025-05-27,XLE,41.28,41.415,40.975,41.35,19028000,0.264663,0.368061,0.205994,80.0
2025-05-28,XLE,41.55,41.675,40.72,40.825,29552600,0.263778,0.364162,0.210666,78.95
2025-05-29,XLE,40.89,41.13,40.63,41.13,23792800,0.251126,0.360793,0.187126,70.93
2025-05-30,XLE,40.815,40.98,40.44,40.765,31038600,0.24523,0.3584,0.190113,67.63
2025-06-02,XLE,41.53,41.585,40.825,41.3,32031000,0.245732,0.360649,0.188748,67.82
2025-06-03,XLE,41.33,42.05,40.94,41.79,30352600,0.245481,0.361258,0.179365,67.43
2025-06-04,XLE,41.77,42.095,40.925,40.975,44939200,0.249841,0.361075,0.195051,70.45
2025-06-05,XLE,41.28,41.3,40.83,40.935,27655000,0.249509,0.36063,0.195157,70.06
2025-06-06,XLE,41.305,41.83,41.305,41.705,28556800,0.245277,0.360728,0.200711,66.29
2025-06-09,XLE,41.87,42.22,41.54,41.785,28680400,0.243494,0.359946,0.197986,64.25
2025-06-10,XLE,42.23,42.805,42.21,42.53,46092200,0.207208,0.359697,0.186148,45.0
2025-06-11,XLE,42.82,43.215,42.4,43.145,48996600,0.207719,0.360298,0.186529,45.3
2025-06-12,XLE,42.945,43.31,42.63,43.295,34028200,0.209454,0.360232,0.185271,46.7
2025-06-13,XLE,44.105,44.285,43.475,44.05,84194800,0.214384,0.362826,0.194088,48.09
2025-06-16,XLE,43.93,44.375,43.59,43.92,69406600,0.215574,0.362953,0.194444,48.37
2025-06-17,XLE,44.285,44.66,44.01,44.33,67884200,0.213091,0.363499,0.188543,47.03
2025-06-18,XLE,44.49,44.715,43.94,44.04,70473000,0.214569,0.363653,0.186524,48.39
2025-06-20,XLE,44.215,44.615,44.085,44.49,56744800,0.21185,0.363521,0.170387,45.99
2025-06-23,XLE,44.685,44.715,42.83,43.015,105688200,0.215979,0.364816,0.21569,50.0
2025-06-24,XLE,42.39,42.9,42.295,42.455,65358800,0.223005,0.366184,0.222705,56.08
2025-06-25,XLE,42.405,42.56,42.13,42.27,43723000,0.222726,0.366038,0.222161,55.26
2025-06-26,XLE,42.365,42.96,42.26,42.875,33565600,0.221212,0.365702,0.220449,54.97
2025-06-27,XLE,42.85,42.85,42.395,42.65,35411800,0.221082,0.365093,0.221243,54.69
2025-06-30,XLE,42.485,42.67,42.28,42.405,26247600,0.217636,0.36469,0.219492,50.26
2025-07-01,XLE,42.47,42.93,42.08,42.73,40772800,0.209998,0.348974,0.216699,44.33
2025-07-02,XLE,43.09,43.535,42.615,43.465,42468800,0.208881,0.334622,0.220715,43.59
2025-07-03,XLE,43.405,43.655,43.305,43.515,22266200,0.202191,0.306513,0.205459,39.29
2025-07-07,XLE,43.25,43.48,42.65,43.095,35673000,0.207892,0.290463,0.209985,42.64
2025-07-08,XLE,43.045,44.415,43.035,44.255,47472400,0.211663,0.268195,0.219687,45.45
2025-07-09,XLE,44.145,44.32,43.9,44.03,28672400,0.209723,0.251931,0.221535,44.72
2025-07-10,XLE,43.93,44.39,43.615,44.365,28823800,0.208429,0.245397,0.215246,43.5
2025-07-11,XLE,44.29,44.72,44.155,44.565,30171600,0.204023,0.238977,0.210602,39.8
2025-07-14,XLE,44.48,44.48,43.84,44.075,33441600,0.202503,0.23725,0.215171,39.11
2025-07-15,XLE,43.99,44.18,43.385,43.44,33859000,0.188426,0.235524,0.212627,26.6
2025-07-16,XLE,43.38,43.63,42.91,43.065,35501600,0.187111,0.232265,0.214392,25.49
2025-07-17,XLE,42.845,43.395,42.74,43.33,36085600,0.183937,0.228222,0.212671,20.98
